event_id,doc_id,sent_id,event_type,trigger_word,agent,agent_key,patient,patient_key,location,time_expr,time_value,time_granularity,time_method,time_confidence,sort_key,dct,negated,confidence,sentence
wn-0311:88:1933,wn-0311,88,launch,launch,,,STS-124,GPE:STS-124,,last Sunday,2008-05-25,day,relative_weekday,0.85,2008-05-25,2008-05-31,False,0.75,"When asked by a reporter how he felt about recent NASA successes, including the STS-124 launch, and the landing of the Phoenix probe on Mars last Sunday, he joked that it felt ""so great that not even having to do a press conference, two press conferences in a week can ruin it""."
wn-0311:88:1937,wn-0311,88,landing,landing,,,the Phoenix probe,,,last Sunday,2008-05-25,day,relative_weekday,0.85,2008-05-25,2008-05-31,False,0.6,"When asked by a reporter how he felt about recent NASA successes, including the STS-124 launch, and the landing of the Phoenix probe on Mars last Sunday, he joked that it felt ""so great that not even having to do a press conference, two press conferences in a week can ruin it""."
wn-0311:90:2048,wn-0311,90,launch,launch,,,,,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.5,"NASA Associate Administrator for Space Operations Bill Gerstenmaier said that it was ""a great day for the launch"", and described STS-124 as a ""pretty challenging mission""."
wn-0311:91:2071,wn-0311,91,discovery,identified,,,five foam debris impacts,,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.6,"Gerstenmair stated that five foam debris impacts had been identified during ascent, but that NASA ""don't consider this a big deal, they were all late""."
wn-0311:94:2181,wn-0311,94,launch,Launch,,,,,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.5,"Launch Integration manager LeRoy Cain described it as a ""flawless countdown and a flawless launch""."
wn-0311:94:2196,wn-0311,94,launch,launch,,,,,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.5,"Launch Integration manager LeRoy Cain described it as a ""flawless countdown and a flawless launch""."
wn-0311:97:2247,wn-0311,97,launch,Launch,,,,,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.5,"Launch Director Mike Linebach stated that it was a ""Fantastic launch"", that was tying for the lowest faults during a countdown, with 74 issues reported."
wn-0311:97:2258,wn-0311,97,launch,launch,,,Fantastic,NORP:Fantastic,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.7,"Launch Director Mike Linebach stated that it was a ""Fantastic launch"", that was tying for the lowest faults during a countdown, with 74 issues reported."
wn-0311:99:2315,wn-0311,99,launch,launch,,,,,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.5,"Linebach went on to describe the launch as ""outstanding""."
wn-0311:100:2342,wn-0311,100,launch,launched,,,Shuttle Discovery,SPACECRAFT:Shuttle Discovery,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.75,"Keiji Tachikawa, the President of JAXA said that he ""was very delighted to see the Shuttle Discovery successfully launched""."
wn-0311:102:2413,wn-0311,102,launch,launch,,,,,,,2008-05-31,day,dct_fallback,0.25,2008-05-31,2008-05-31,False,0.5,"He also expressed his ""profound appreciation to NASA, and all international and domestic organisations"" involved in the launch, explaining that the mission is ""very significant to Japan""."
wn-0312:0:21,wn-0312,0,landing,landing,,,,,,,2008-06-01,day,dct_fallback,0.25,2008-06-01,2008-06-01,False,0.5,"According to NASA, new images received from the Phoenix lander on Mars shows a possible layer of ice on its landing site."
wn-0312:3:60,wn-0312,3,landing,landed,,,Phoenix,SPACECRAFT:Phoenix,,,2008-06-01,day,dct_fallback,0.25,2008-06-01,2008-06-01,False,0.75,"Scientists say that as Phoenix landed, the exhaust from its thrusters cleared away a three to four inch layer of Martian soil which exposed a flat layer of a white substance, that NASA says could be ice."
wn-0312:5:120,wn-0312,5,discovery,found,we,,ice,,,,2008-06-01,day,dct_fallback,0.25,2008-06-01,2008-06-01,False,0.6,"""It's the consensus of all of us that we have found ice."
wn-0312:6:127,wn-0312,6,discovery,find,We,,ice,,,,2008-06-01,day,dct_fallback,0.25,2008-06-01,2008-06-01,False,0.6,We were expecting to find ice within two to six inches of the surface.
wn-0313:7:178,wn-0313,7,landing,landed,,,Phoenix,SPACECRAFT:Phoenix,,,2008-06-02,day,dct_fallback,0.25,2008-06-02,2008-06-02,False,0.75,"Scientists, who named the exposed area Snow Queen, say that as Phoenix landed the exhaust from its thrusters cleared away a three- to four-inch layer of Martian soil which exposed a flat layer of a white substance that NASA says could be ice."
wn-0313:9:227,wn-0313,9,discovery,find,Scientists,,,,,,2008-06-02,day,dct_fallback,0.25,2008-06-02,2008-06-02,False,0.55,Scientists expect to find more of the alleged ice when Phoenix begins its digging mission not far from the initial test dig.
wn-0314:2:78,wn-0314,2,failure,failed,,,it,,,,2008-06-08,day,dct_fallback,0.25,2008-06-08,2008-06-08,False,0.6,"Images taken by the lander's camera shows that the robotic arm has dumped a large portion of soil over the TEGA, but it failed to register any soil which might have passed through the screens leading into the analyzer."
wn-0314:7:218,wn-0314,7,failure,break up,,,it,,,,2008-06-08,day,dct_fallback,0.25,2008-06-08,2008-06-08,False,0.6,"In the future, we may prepare the soil by pushing down on the surface with the arm before scooping up the material to break it up, then sprinkle a smaller amount over the door,"" said Ray Arvidson of Washington University located in St. Louis, Missouri."
wn-0314:9:289,wn-0314,9,failure,break up,an attempt,,the larger particles,,,,2008-06-08,day,dct_fallback,0.25,2008-06-08,2008-06-08,False,0.6,NASA also plans to use a shaker inside the TEGA to shake any material or samples longer than previously planned in an attempt to break up the larger particles and clumps.
wn-0315:0:8,wn-0315,0,launch,launched,A Chinese Long March 3B carrier rocket,,the Chinasat-9 satellite,,,,2008-06-09,day,dct_fallback,0.25,2008-06-09,2008-06-09,False,0.6,A Chinese Long March 3B carrier rocket has launched the Chinasat-9 satellite.
wn-0315:1:15,wn-0315,1,launch,lifted off,,,The rocket,,the Xichang Satellite Launch Centre,12:15 GMT this afternoon,2008-06-09T12:15,time,clock,0.8,2008-06-09T12:15,2008-06-09,False,0.65,The rocket lifted off from pad 2 at the Xichang Satellite Launch Centre at 12:15 GMT this afternoon.
wn-0315:3:61,wn-0315,3,launch,launch,,,,,,,2008-06-09,day,dct_fallback,0.25,2008-06-09,2008-06-09,False,0.5,The launch was conducted by the China Great Wall Industrial Corporation.
wn-0315:4:79,wn-0315,4,launch,lifted off,,,the rocket,,,Around twenty minutes,PT20M,duration,duration,0.8,,2008-06-09,False,0.65,"Around twenty minutes after the rocket lifted off, the satellite separated from the third stage, into a geosynchronous transfer orbit."
wn-0315:8:190,wn-0315,8,launch,launched,China,GPE:China,which,,,the last few years,,vague,no_pattern,0.1,,2008-06-09,False,0.75,"Chinasat-9 is the last of a number of communications satellites which have been launched by China over the last few years to boost capacity for the Olympic Games, including the Sinosat-2 spacecraft, which was lost after it failed to deploy its solar panels subsequent to its launch in late 2006."
wn-0315:8:213,wn-0315,8,failure,lost,,,which,,,late 2006,2006,year,year,0.9,2006-01-01,2008-06-09,False,0.65,"Chinasat-9 is the last of a number of communications satellites which have been launched by China over the last few years to boost capacity for the Olympic Games, including the Sinosat-2 spacecraft, which was lost after it failed to deploy its solar panels subsequent to its launch in late 2006."
wn-0315:8:216,wn-0315,8,failure,failed,,,it,,,late 2006,2006,year,year,0.9,2006-01-01,2008-06-09,False,0.65,"Chinasat-9 is the last of a number of communications satellites which have been launched by China over the last few years to boost capacity for the Olympic Games, including the Sinosat-2 spacecraft, which was lost after it failed to deploy its solar panels subsequent to its launch in late 2006."
wn-0315:8:225,wn-0315,8,launch,launch,,,its,,,late 2006,2006,year,year,0.9,2006-01-01,2008-06-09,False,0.6,"Chinasat-9 is the last of a number of communications satellites which have been launched by China over the last few years to boost capacity for the Olympic Games, including the Sinosat-2 spacecraft, which was lost after it failed to deploy its solar panels subsequent to its launch in late 2006."
wn-0315:9:241,wn-0315,9,launch,launched,,,Echostar-CBM,LAW:Echostar-CBM,,,2008-06-09,day,dct_fallback,0.25,2008-06-09,2008-06-09,False,0.75,"One more satellite, Echostar-CBM was scheduled to be launched, however this was cancelled due to performance issues."
wn-0315:9:246,wn-0315,9,failure,cancelled,,,this,,,,2008-06-09,day,dct_fallback,0.25,2008-06-09,2008-06-09,False,0.6,"One more satellite, Echostar-CBM was scheduled to be launched, however this was cancelled due to performance issues."
wn-0315:11:267,wn-0315,11,launch,launch,,,,,,this year,2008,year,relative_unit,0.85,2008-01-01,2008-06-09,False,0.55,"This is the 3rd orbital launch that China has conducted so far this year, and the 28th orbital launch of the year in total."
wn-0315:11:281,wn-0315,11,launch,launch,,,,,,the year,,vague,no_pattern,0.1,,2008-06-09,False,0.55,"This is the 3rd orbital launch that China has conducted so far this year, and the 28th orbital launch of the year in total."
wn-0315:12:291,wn-0315,12,launch,launch,,,Chinese,NORP:Chinese,,August,2008-08,month,bare_month,0.75,2008-08-01,2008-06-09,False,0.75,"The next Chinese launch is believed to be scheduled for August, when a Long March 2C will launch a pair of remote sensing satellites."
wn-0315:12:306,wn-0315,12,launch,launch,a Long March 2C,,a pair,,,August,2008-08,month,bare_month,0.75,2008-08-01,2008-06-09,False,0.65,"The next Chinese launch is believed to be scheduled for August, when a Long March 2C will launch a pair of remote sensing satellites."
wn-0316:0:14,wn-0316,0,launch,launched,,,The Gamma-ray Large Area Space Telescope (GLAST) satellite,,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.6,The Gamma-ray Large Area Space Telescope (GLAST) satellite has been launched aboard a United Launch Alliance Delta II Heavy carrier rocket.
wn-0316:2:58,wn-0316,2,launch,launch,,,,,,about 75 minutes,PT75M,duration,duration,0.8,,2008-06-11,False,0.55,"Spacecraft separation occurred about 75 minutes after launch, just before 17:20 GMT."
wn-0316:3:66,wn-0316,3,launch,launch,,,,,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.5,The launch was reported to have been successful.
wn-0316:6:146,wn-0316,6,launch,launched,,,Delta II,SPACECRAFT:Delta II,,10201,,vague,no_pattern,0.1,,2008-06-11,False,0.8,"At 4627 kg (10201 lbs), GLAST is the heaviest payload ever launched by a Delta II."
wn-0316:13:268,wn-0316,13,launch,launch,,,,,,2008,2008,year,year,0.9,2008-01-01,2008-06-11,False,0.55,"This is the 29th orbital launch of 2008, and the second to be conducted by a Delta II."
wn-0316:14:287,wn-0316,14,launch,launch,,,Delta II,SPACECRAFT:Delta II,,just over a week,P1W,duration,duration,0.8,,2008-06-11,False,0.75,"The next Delta II launch will occur in just over a week, when a lighter configuration 7420 rocket will be used to place the Jason-2 satellite into orbit."
wn-0316:15:320,wn-0316,15,launch,launch,,,Delta II,SPACECRAFT:Delta II,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.7,"In total, this is the 136th launch of a Delta II, the 134th successful Delta II launch, and the 81st consecutive success."
wn-0316:15:331,wn-0316,15,launch,launch,,,Delta II,SPACECRAFT:Delta II,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.7,"In total, this is the 136th launch of a Delta II, the 134th successful Delta II launch, and the 81st consecutive success."
wn-0317:1:28,wn-0317,1,failure,break up,several seemingly unsuccessful attempts,,the soil,,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.6,"For reasons unknown to scientists, and after several seemingly unsuccessful attempts to break up the soil, a large amount was discovered to have passed through a screen leading to an on board oven."
wn-0317:1:37,wn-0317,1,discovery,discovered,,,a large amount,,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.6,"For reasons unknown to scientists, and after several seemingly unsuccessful attempts to break up the soil, a large amount was discovered to have passed through a screen leading to an on board oven."
wn-0317:6:138,wn-0317,6,discovery,observed,NASA,ORG:NASA,the method,,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.7,NASA observed the method and reported that no soil had passed through the screens over the TEGA.
wn-0317:10:249,wn-0317,10,failure,break up,it,,the larger particles,,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.6,"After some debate, NASA decided to 'shake' the soil in hopes that it would break up the larger particles."
wn-0317:13:312,wn-0317,13,discovery,discovered,NASA,ORG:NASA,,,,a few days,,vague,no_pattern,0.1,,2008-06-11,False,0.7,"After a few days of troubleshooting, NASA looked back at the soil and discovered that, for an unknown reason, a large amount of soil had fallen through the screen and was ready for inspection by the TEGA."
wn-0317:17:436,wn-0317,17,delay,put off,Phoenix,SPACECRAFT:Phoenix,,,,,2008-06-11,day,dct_fallback,0.25,2008-06-11,2008-06-11,False,0.65,Phoenix was originally ordered to put off using its TEGA until scientists came up with a solution to the clodded soil.
wn-0317:18:456,wn-0317,18,delay,rescheduled,,,It,,,June 12,2007-06-12,day,month_day,0.85,2007-06-12,2008-06-11,False,0.65,"It had been rescheduled to take readings of the Martian climate such as temperature and wind speed, and also to analyze a soil sample using the optical microscope, or MECA (Microscopy, Electrochemistry, and Conductivity Analyzer) on June 12."
wn-0318:1:15,wn-0318,1,launch,Liftoff,,,,,Guiana Space Centre,this evening,,vague,no_pattern,0.1,,2008-06-12,False,0.55,"Liftoff, from ELA-3 at the Guiana Space Centre occurred at 22:05:02 GMT this evening."
wn-0318:2:33,wn-0318,2,launch,launched,,,The satellites,,,,2008-06-12,day,dct_fallback,0.25,2008-06-12,2008-06-12,False,0.6,"The satellites launched were Skynet 5C, which will be used to relay secure communications for the British armed forces, and Turksat 3A, which will be used for commercial communications."
wn-0318:4:97,wn-0318,4,launch,launch,,,,,,,2008-06-12,day,dct_fallback,0.25,2008-06-12,2008-06-12,False,0.5,The launch was conducted by French company Arianespace.
wn-0318:5:116,wn-0318,5,delay,delayed,,,It,,,May,2009-05,month,bare_month,0.75,2009-05-01,2008-06-12,False,0.65,"It was originally scheduled to occur in May, but was delayed when an incorrect guidance programme was found to have been installed on the rocket."
wn-0318:5:123,wn-0318,5,discovery,found,,,an incorrect guidance programme,,,May,2009-05,month,bare_month,0.75,2009-05-01,2008-06-12,False,0.65,"It was originally scheduled to occur in May, but was delayed when an incorrect guidance programme was found to have been installed on the rocket."
